Row Labels,Count of Aboard,Count of cn/ln,Count of Aboard Passangers,Count of Aboard Crew,Count of Fatalities,Count of Fatalities Passangers,Count of Fatalities Crew
1/4/2002,1,1,1,1,1,1,1
1/9/2002,1,1,1,1,1,1,1
1/14/2002,1,1,1,1,1,1,1
1/15/2002,1,1,1,1,1,1,1
1/16/2002,1,1,1,1,1,1,1
1/17/2002,1,1,1,1,1,1,1
1/27/2002,1,1,1,1,1,1,1
1/28/2002,1,1,1,1,1,1,1
2/12/2002,1,1,1,1,1,1,1
2/15/2002,1,1,1,1,1,1,1
2/21/2002,1,1,1,1,1,1,1
2/22/2002,1,1,1,1,1,1,1
3/9/2002,1,1,1,1,1,1,1
3/14/2002,1,0,1,1,1,1,1
3/17/2002,1,1,1,1,1,1,1
4/12/2002,1,1,1,1,1,1,1
4/15/2002,1,1,1,1,1,1,1
4/19/2002,1,1,1,1,1,1,1
4/28/2002,1,0,1,1,1,1,1
5/4/2002,1,1,1,1,1,1,1
5/7/2002,2,2,2,2,2,2,2
5/21/2002,1,1,1,1,1,1,1
5/25/2002,2,2,2,2,2,2,2
6/1/2002,1,1,1,1,1,1,1
6/2/2002,1,0,1,1,1,1,1
6/12/2002,1,1,1,1,1,1,1
7/1/2002,1,1,1,1,1,1,1
7/4/2002,1,1,1,1,1,1,1
7/16/2002,2,2,2,2,2,2,2
7/17/2002,1,1,1,1,1,1,1
7/27/2002,1,0,1,1,1,1,1
7/28/2002,1,1,1,1,1,1,1
8/7/2002,1,1,1,1,1,1,1
8/15/2002,1,1,1,1,1,1,1
8/19/2002,1,0,1,1,1,1,1
8/22/2002,1,1,1,1,1,1,1
8/29/2002,1,1,1,1,1,1,1
8/30/2002,1,1,1,1,1,1,1
9/14/2002,1,1,1,1,1,1,1
9/28/2002,1,1,1,1,1,1,1
10/1/2002,1,1,1,1,1,1,1
11/6/2002,1,1,1,1,1,1,1
11/7/2002,1,1,1,1,1,1,1
11/8/2002,1,1,1,1,1,1,1
11/11/2002,1,1,1,1,1,1,1
11/28/2002,1,1,1,1,1,1,1
12/13/2002,1,1,1,1,1,1,1
12/17/2002,1,1,1,1,1,1,1
12/21/2002,1,1,1,1,1,1,1
12/23/2002,1,1,1,1,1,1,1
12/26/2002,1,1,1,1,1,1,1
12/27/2002,1,1,1,1,1,1,1
1/8/2003,2,2,2,2,2,2,2
1/9/2003,1,1,1,1,1,1,1
1/17/2003,1,1,1,1,1,1,1
1/24/2003,1,1,1,1,1,1,1
1/31/2003,1,1,1,1,1,1,1
2/7/2003,1,1,1,1,1,1,1
2/10/2003,1,1,1,1,1,1,1
2/16/2003,1,1,1,1,1,1,1
2/19/2003,1,1,1,1,1,1,1
2/20/2003,1,1,1,1,1,1,1
3/1/2003,1,1,1,1,1,1,1
3/6/2003,1,1,1,1,1,1,1
3/27/2003,1,1,1,1,1,1,1
3/28/2003,1,1,1,1,1,1,1
5/8/2003,1,1,1,1,1,1,1
5/26/2003,1,1,1,1,1,1,1
5/28/2003,1,1,1,1,1,1,1
6/1/2003,1,1,1,1,1,1,1
6/4/2003,1,0,1,1,1,1,1
6/6/2003,1,1,1,1,1,1,1
6/11/2003,1,0,1,1,1,1,1
6/15/2003,1,1,1,1,1,1,1
6/22/2003,1,1,1,1,1,1,1
6/25/2003,2,1,2,2,2,2,2
6/26/2003,1,1,1,1,1,1,1
6/30/2003,1,1,1,1,1,1,1
7/1/2003,1,0,1,1,1,1,1
7/5/2003,1,0,1,1,1,1,1
7/8/2003,1,1,1,1,1,1,1
7/13/2003,2,2,2,2,2,2,2
7/19/2003,1,1,1,1,1,1,1
7/23/2003,1,1,1,1,1,1,1
8/4/2003,1,1,1,1,1,1,1
8/8/2003,1,1,1,1,1,1,1
8/17/2003,1,0,1,1,1,1,1
8/20/2003,1,0,1,1,1,1,1
8/24/2003,1,1,1,1,1,1,1
8/26/2003,1,1,1,1,1,1,1
9/11/2003,1,1,1,1,1,1,1
9/19/2003,2,2,2,2,2,2,2
9/20/2003,1,1,1,1,1,1,1
9/27/2003,1,1,1,1,1,1,1
10/3/2003,2,1,2,2,2,2,2
10/11/2003,1,1,1,1,1,1,1
10/26/2003,1,1,1,1,1,1,1
10/27/2003,1,1,1,1,1,1,1
10/29/2003,1,1,1,1,1,1,1
11/2/2003,1,0,1,1,1,1,1
11/8/2003,2,2,2,2,2,2,2
11/15/2003,1,0,1,1,1,1,1
11/29/2003,2,1,2,2,2,2,2
12/16/2003,1,1,1,1,1,1,1
12/18/2003,1,1,1,1,1,1,1
12/23/2003,1,1,1,1,1,1,1
12/25/2003,1,1,1,1,1,1,1
1/3/2004,1,1,1,1,1,1,1
1/13/2004,1,1,1,1,1,1,1
2/6/2004,1,1,1,1,1,1,1
2/10/2004,1,1,1,1,1,1,1
3/4/2004,1,1,1,1,1,1,1
3/16/2004,1,1,1,1,1,1,1
3/21/2004,1,1,1,1,1,1,1
5/2/2004,1,1,1,1,1,1,1
5/5/2004,1,1,1,1,1,1,1
5/6/2004,1,0,1,1,1,1,1
5/11/2004,1,1,1,1,1,1,1
5/14/2004,1,1,1,1,1,1,1
5/18/2004,2,2,2,2,2,2,2
5/23/2004,1,1,1,1,1,1,1
5/25/2004,1,1,1,1,1,1,1
6/8/2004,1,1,1,1,1,1,1
6/28/2004,1,0,1,1,1,1,1
7/12/2004,1,1,1,1,1,1,1
7/22/2004,1,0,1,1,1,1,1
7/29/2004,1,1,1,1,1,1,1
8/13/2004,1,1,1,1,1,1,1
8/21/2004,1,1,1,1,1,1,1
8/24/2004,2,2,2,2,2,2,2
8/27/2004,1,1,1,1,1,1,1
9/9/2004,1,1,1,1,1,1,1
9/11/2004,1,0,1,1,1,1,1
9/29/2004,1,1,1,1,1,1,1
10/5/2004,1,1,1,1,1,1,1
10/14/2004,2,2,2,2,2,2,2
10/15/2004,1,1,1,1,1,1,1
10/16/2004,1,1,1,1,1,1,1
10/19/2004,1,1,1,1,1,1,1
10/24/2004,2,2,2,2,2,2,2
11/18/2004,1,1,1,1,1,1,1
11/21/2004,1,1,1,1,1,1,1
11/22/2004,1,1,1,1,1,1,1
11/27/2004,1,1,1,1,1,1,1
11/28/2004,1,1,1,1,1,1,1
11/30/2004,1,1,1,1,1,1,1
12/10/2004,1,1,1,1,1,1,1
12/11/2004,2,2,2,2,2,2,2
1/13/2005,3,2,3,3,3,3,3
1/26/2005,1,0,1,1,1,1,1
1/27/2005,1,1,1,1,1,1,1
1/30/2005,1,1,1,1,1,1,1
2/3/2005,2,2,2,2,2,2,2
2/16/2005,1,1,1,1,1,1,1
2/22/2005,2,1,2,2,2,2,2
3/8/2005,1,1,1,1,1,1,1
3/15/2005,1,1,1,1,1,1,1
3/16/2005,1,1,1,1,1,1,1
3/23/2005,1,1,1,1,1,1,1
3/26/2005,1,1,1,1,1,1,1
3/31/2005,1,1,1,1,1,1,1
4/12/2005,1,1,1,1,1,1,1
4/20/2005,1,1,1,1,1,1,1
4/21/2005,1,0,1,1,1,1,1
4/28/2005,1,1,1,1,1,1,1
5/2/2005,1,1,1,1,1,1,1
5/5/2005,1,1,1,1,1,1,1
5/7/2005,1,1,1,1,1,1,1
5/16/2005,1,1,1,1,1,1,1
5/18/2005,1,1,1,1,1,1,1
5/25/2005,1,1,1,1,1,1,1
6/2/2005,1,1,1,1,1,1,1
7/16/2005,1,1,1,1,1,1,1
8/2/2005,1,1,1,1,1,1,1
8/6/2005,1,1,1,1,1,1,1
8/10/2005,1,1,1,1,1,1,1
8/14/2005,1,1,1,1,1,1,1
8/16/2005,1,1,1,1,1,1,1
8/23/2005,1,1,1,1,1,1,1
9/5/2005,2,2,2,2,2,2,2
9/9/2005,1,1,1,1,1,1,1
10/4/2005,1,1,1,1,1,1,1
10/22/2005,1,1,1,1,1,1,1
12/6/2005,1,1,1,1,1,1,1
12/8/2005,1,1,1,1,1,1,1
12/10/2005,1,1,1,1,1,1,1
12/19/2005,1,1,1,1,1,1,1
12/23/2005,1,1,1,1,1,1,1
1/2/2006,1,1,1,1,1,1,1
1/7/2006,1,0,1,1,1,1,1
1/8/2006,1,1,1,1,1,1,1
1/9/2006,1,1,1,1,1,1,1
1/19/2006,1,1,1,1,1,1,1
2/5/2006,1,1,1,1,1,1,1
2/8/2006,1,1,1,1,1,1,1
3/31/2006,1,1,1,1,1,1,1
4/10/2006,1,1,1,1,1,1,1
4/23/2006,1,1,1,1,1,1,1
4/24/2006,1,1,1,1,1,1,1
5/3/2006,1,1,1,1,1,1,1
5/14/2006,1,1,1,1,1,1,1
5/23/2006,1,1,1,1,1,1,1
6/3/2006,1,0,1,1,1,1,1
6/11/2006,1,1,1,1,1,1,1
6/21/2006,1,1,1,1,1,1,1
7/7/2006,1,1,1,1,1,1,1
7/9/2006,1,1,1,1,1,1,1
7/10/2006,1,1,1,1,1,1,1
7/27/2006,1,0,1,1,1,1,1
8/3/2006,1,1,1,1,1,1,1
8/4/2006,1,1,1,1,1,1,1
8/13/2006,1,1,1,1,1,1,1
8/22/2006,1,1,1,1,1,1,1
8/27/2006,1,1,1,1,1,1,1
9/1/2006,1,1,1,1,1,1,1
9/2/2006,1,1,1,1,1,1,1
9/11/2006,1,0,1,1,1,1,1
9/17/2006,1,1,1,1,1,1,1
9/29/2006,1,1,1,1,1,1,1
10/10/2006,1,1,1,1,1,1,1
10/19/2006,1,1,1,1,1,1,1
10/29/2006,1,1,1,1,1,1,1
11/17/2006,1,1,1,1,1,1,1
11/18/2006,1,1,1,1,1,1,1
11/27/2006,1,1,1,1,1,1,1
12/10/2006,1,1,1,1,1,1,1
1/1/2007,1,1,1,1,1,1,1
1/9/2007,1,1,1,1,1,1,1
1/20/2007,1,0,1,1,1,1,1
1/25/2007,1,1,1,1,1,1,1
3/7/2007,1,1,1,1,1,1,1
3/8/2007,1,1,1,1,1,1,1
3/11/2007,1,1,1,1,1,1,1
3/14/2007,1,1,1,1,1,1,1
3/17/2007,1,1,1,1,1,1,1
3/23/2007,1,1,1,1,1,1,1
4/25/2007,1,1,1,1,1,1,1
4/27/2007,1,0,1,1,1,1,1
5/5/2007,1,1,1,1,1,1,1
5/6/2007,1,1,1,1,1,1,1
5/17/2007,1,1,1,1,1,1,1
5/24/2007,1,1,1,1,1,1,1
6/3/2007,1,0,1,1,1,1,1
6/4/2007,1,1,1,1,1,1,1
6/13/2007,1,0,1,1,1,1,1
6/21/2007,1,1,1,1,1,1,1
6/25/2007,1,1,1,1,1,1,1
6/28/2007,1,1,1,1,1,1,1
7/5/2007,1,1,1,1,1,1,1
7/8/2007,1,1,1,1,1,1,1
7/17/2007,1,1,1,1,1,1,1
7/23/2007,1,1,1,1,1,1,1
7/24/2007,1,1,1,1,1,1,1
7/29/2007,1,1,1,1,1,1,1
8/9/2007,1,1,1,1,1,1,1
8/16/2007,1,1,1,1,1,1,1
8/20/2007,1,1,1,1,1,1,1
8/22/2007,2,1,2,2,2,2,2
8/26/2007,1,1,1,1,1,1,1
9/7/2007,1,1,1,1,1,1,1
9/16/2007,1,1,1,1,1,1,1
9/24/2007,1,1,1,1,1,1,1
10/4/2007,1,1,1,1,1,1,1
10/8/2007,1,1,1,1,1,1,1
11/8/2007,1,1,1,1,1,1,1
11/30/2007,1,1,1,1,1,1,1
12/3/2007,1,0,1,1,1,1,1
12/5/2007,1,1,1,1,1,1,1
1/4/2008,1,1,1,1,1,1,1
1/12/2008,1,1,1,1,1,1,1
1/17/2008,1,1,1,1,1,1,1
1/23/2008,1,1,1,1,1,1,1
1/26/2008,1,1,1,1,1,1,1
2/21/2008,1,1,1,1,1,1,1
2/26/2008,1,1,1,1,1,1,1
3/3/2008,1,0,1,1,1,1,1
4/3/2008,1,1,1,1,1,1,1
4/9/2008,1,1,1,1,1,1,1
4/11/2008,1,1,1,1,1,1,1
4/15/2008,1,1,1,1,1,1,1
4/16/2008,1,1,1,1,1,1,1
4/28/2008,1,1,1,1,1,1,1
5/17/2008,1,1,1,1,1,1,1
5/24/2008,1,1,1,1,1,1,1
5/26/2008,1,1,1,1,1,1,1
5/29/2008,1,0,1,1,1,1,1
5/30/2008,1,1,1,1,1,1,1
6/8/2008,1,1,1,1,1,1,1
6/10/2008,1,1,1,1,1,1,1
6/18/2008,1,1,1,1,1,1,1
6/20/2008,1,0,1,1,1,1,1
6/26/2008,1,1,1,1,1,1,1
6/27/2008,1,1,1,1,1,1,1
6/29/2008,1,1,1,1,1,1,1
6/30/2008,1,1,1,1,1,1,1
7/6/2008,1,1,1,1,1,1,1
7/7/2008,1,1,1,1,1,1,1
7/31/2008,1,1,1,1,1,1,1
8/3/2008,1,1,1,1,1,1,1
8/5/2008,1,1,1,1,1,1,1
8/6/2008,1,0,1,1,1,1,1
8/13/2008,1,1,1,1,1,1,1
8/20/2008,1,1,1,1,1,1,1
8/24/2008,1,1,1,1,1,1,1
8/30/2008,1,1,1,1,1,1,1
9/1/2008,1,1,1,1,1,1,1
9/3/2008,1,0,1,1,1,1,1
9/14/2008,1,1,1,1,1,1,1
9/19/2008,1,1,1,1,1,1,1
9/27/2008,1,1,1,1,1,1,1
10/8/2008,1,1,1,1,1,1,1
10/15/2008,1,1,1,1,1,1,1
11/13/2008,1,1,1,1,1,1,1
11/16/2008,1,1,1,1,1,1,1
11/27/2008,1,1,1,1,1,1,1
12/3/2008,1,1,1,1,1,1,1
12/11/2008,1,1,1,1,1,1,1
12/15/2008,1,1,1,1,1,1,1
1/1/2009,1,1,1,1,1,1,1
1/4/2009,1,1,1,1,1,1,1
1/15/2009,2,1,2,2,2,2,2
2/7/2009,1,1,1,1,1,1,1
2/12/2009,1,1,1,1,1,1,1
2/15/2009,1,0,1,1,1,1,1
2/20/2009,1,1,1,1,1,1,1
2/25/2009,1,1,1,1,1,1,1
3/9/2009,1,1,1,1,1,1,1
3/12/2009,1,1,1,1,1,1,1
3/22/2009,1,1,1,1,1,1,1
3/23/2009,1,1,1,1,1,1,1
4/1/2009,1,0,1,1,1,1,1
4/6/2009,1,1,1,1,1,1,1
4/9/2009,1,1,1,1,1,1,1
4/29/2009,1,1,1,1,1,1,1
5/3/2009,1,0,1,1,1,1,1
5/20/2009,1,1,1,1,1,1,1
5/26/2009,1,1,1,1,1,1,1
6/1/2009,1,1,1,1,1,1,1
6/7/2009,1,1,1,1,1,1,1
6/8/2009,1,0,1,1,1,1,1
6/29/2009,1,1,1,1,1,1,1
6/30/2009,1,1,1,1,1,1,1
7/3/2009,1,0,1,1,1,1,1
7/15/2009,1,1,1,1,1,1,1
7/19/2009,1,0,1,1,1,1,1
7/24/2009,1,1,1,1,1,1,1
8/2/2009,1,1,1,1,1,1,1
8/4/2009,1,1,1,1,1,1,1
8/8/2009,1,1,1,1,1,1,1
8/11/2009,1,1,1,1,1,1,1
8/26/2009,1,1,1,1,1,1,1
9/8/2009,1,0,1,1,1,1,1
9/24/2009,1,1,1,1,1,1,1
9/25/2009,1,1,1,1,1,1,1
10/17/2009,1,1,1,1,1,1,1
10/21/2009,1,1,1,1,1,1,1
10/22/2009,1,1,1,1,1,1,1
11/1/2009,2,2,2,2,2,2,2
11/12/2009,1,1,1,1,1,1,1
11/14/2009,1,1,1,1,1,1,1
11/28/2009,1,1,1,1,1,1,1
11/29/2009,1,1,1,1,1,1,1
1/22/2010,1,1,1,1,1,1,1
1/25/2010,2,2,2,2,2,2,2
1/28/2010,1,1,1,1,1,1,1
2/14/2010,1,0,1,1,1,1,1
4/10/2010,2,1,2,2,2,2,2
4/13/2010,1,1,1,1,1,1,1
4/21/2010,1,1,1,1,1,1,1
5/12/2010,1,1,1,1,1,1,1
5/15/2010,1,1,1,1,1,1,1
5/17/2010,1,1,1,1,1,1,1
5/22/2010,1,1,1,1,1,1,1
6/19/2010,1,1,1,1,1,1,1
6/23/2010,1,1,1,1,1,1,1
7/5/2010,1,1,1,1,1,1,1
7/28/2010,2,2,2,2,2,2,2
8/1/2010,1,1,1,1,1,1,1
8/3/2010,1,1,1,1,1,1,1
8/9/2010,1,1,1,1,1,1,1
8/16/2010,1,1,1,1,1,1,1
8/21/2010,1,1,1,1,1,1,1
8/24/2010,2,2,2,2,2,2,2
8/25/2010,1,1,1,1,1,1,1
8/27/2010,1,0,1,1,1,1,1
9/3/2010,1,1,1,1,1,1,1
9/4/2010,1,1,1,1,1,1,1
9/13/2010,1,1,1,1,1,1,1
9/21/2010,1,0,1,1,1,1,1
10/6/2010,1,0,1,1,1,1,1
10/12/2010,1,1,1,1,1,1,1
10/21/2010,1,1,1,1,1,1,1
11/4/2010,1,1,1,1,1,1,1
11/5/2010,1,1,1,1,1,1,1
11/25/2010,1,1,1,1,1,1,1
11/28/2010,1,1,1,1,1,1,1
12/4/2010,1,1,1,1,1,1,1
12/15/2010,1,1,1,1,1,1,1
1/1/2011,1,1,1,1,1,1,1
1/9/2011,1,1,1,1,1,1,1
2/8/2011,1,1,1,1,1,1,1
2/10/2011,1,1,1,1,1,1,1
2/14/2011,1,1,1,1,1,1,1
3/21/2011,1,1,1,1,1,1,1
4/4/2011,1,1,1,1,1,1,1
4/19/2011,1,1,1,1,1,1,1
4/21/2011,1,1,1,1,1,1,1
5/7/2011,1,1,1,1,1,1,1
5/18/2011,1,1,1,1,1,1,1
6/20/2011,1,1,1,1,1,1,1
7/6/2011,1,1,1,1,1,1,1
7/8/2011,1,1,1,1,1,1,1
7/11/2011,1,1,1,1,1,1,1
7/13/2011,1,1,1,1,1,1,1
7/26/2011,1,1,1,1,1,1,1
7/28/2011,1,1,1,1,1,1,1
8/6/2011,1,0,1,1,1,1,1
8/9/2011,1,1,1,1,1,1,1
8/20/2011,1,1,1,1,1,1,1
8/26/2011,1,1,1,1,1,1,1
9/2/2011,1,1,1,1,1,1,1
9/6/2011,1,1,1,1,1,1,1
9/7/2011,1,1,1,1,1,1,1
9/14/2011,1,1,1,1,1,1,1
9/16/2011,1,1,1,1,1,1,1
9/22/2011,1,1,1,1,1,1,1
9/25/2011,1,1,1,1,1,1,1
9/29/2011,1,0,1,1,1,1,1
10/13/2011,1,1,1,1,1,1,1
10/27/2011,1,1,1,1,1,1,1
11/10/2011,1,1,1,1,1,1,1
11/11/2011,1,1,1,1,1,1,1
12/7/2011,1,1,1,1,1,1,1
12/26/2011,1,1,1,1,1,1,1
1/30/2012,1,1,1,1,1,1,1
3/15/2012,1,1,1,1,1,1,1
3/16/2012,1,0,1,1,1,1,1
4/2/2012,1,1,1,1,1,1,1
4/20/2012,1,1,1,1,1,1,1
4/30/2012,1,1,1,1,1,1,1
5/9/2012,1,1,1,1,1,1,1
5/14/2012,1,1,1,1,1,1,1
6/2/2012,1,1,1,1,1,1,1
6/3/2012,1,1,1,1,1,1,1
6/6/2012,1,1,1,1,1,1,1
6/11/2012,1,1,1,1,1,1,1
6/21/2012,1,1,1,1,1,1,1
8/18/2012,1,1,1,1,1,1,1
8/19/2012,1,1,1,1,1,1,1
9/12/2012,1,1,1,1,1,1,1
9/28/2012,1,1,1,1,1,1,1
10/7/2012,2,2,2,2,2,2,2
11/21/2012,1,0,1,1,1,1,1
11/30/2012,1,1,1,1,1,1,1
12/5/2012,1,1,1,1,1,1,1
12/9/2012,1,1,1,1,1,1,1
12/25/2012,2,2,2,2,2,2,2
12/29/2012,1,1,1,1,1,1,1
1/2/2013,1,1,1,1,1,1,1
1/4/2013,1,1,1,1,1,1,1
1/29/2013,1,1,1,1,1,1,1
2/13/2013,1,1,1,1,1,1,1
3/4/2013,1,1,1,1,1,1,1
3/8/2013,1,1,1,1,1,1,1
4/13/2013,1,1,1,1,1,1,1
4/29/2013,1,1,1,1,1,1,1
5/31/2013,1,0,1,1,1,1,1
6/25/2013,1,0,1,1,1,1,1
7/6/2013,1,1,1,1,1,1,1
7/7/2013,1,1,1,1,1,1,1
8/9/2013,1,0,1,1,1,1,1
8/14/2013,1,1,1,1,1,1,1
10/3/2013,1,1,1,1,1,1,1
10/10/2013,1,1,1,1,1,1,1
10/16/2013,1,1,1,1,1,1,1
11/3/2013,1,1,1,1,1,1,1
11/9/2013,1,0,1,1,1,1,1
11/10/2013,1,1,1,1,1,1,1
11/17/2013,1,1,1,1,1,1,1
11/29/2013,2,2,2,2,2,2,2
12/5/2013,1,1,1,1,1,1,1
12/26/2013,1,1,1,1,1,1,1
1/20/2014,1,1,1,1,1,1,1
2/11/2014,1,1,1,1,1,1,1
2/16/2014,1,1,1,1,1,1,1
2/21/2014,1,1,1,1,1,1,1
3/8/2014,1,1,1,1,1,1,1
3/18/2014,1,1,1,1,1,1,1
4/19/2014,1,1,1,1,1,1,1
4/20/2014,1,0,1,1,1,1,1
5/8/2014,1,1,1,1,1,1,1
5/17/2014,1,1,1,1,1,1,1
6/14/2014,1,1,1,1,1,1,1
7/2/2014,1,1,1,1,1,1,1
7/7/2014,1,0,1,1,1,1,1
7/17/2014,1,1,1,1,1,1,1
7/23/2014,1,1,1,1,1,1,1
7/24/2014,1,1,1,1,1,1,1
8/10/2014,1,1,1,1,1,1,1
8/30/2014,1,1,1,1,1,1,1
8/31/2014,1,1,1,1,1,1,1
9/20/2014,1,1,1,1,1,1,1
10/4/2014,1,0,1,1,1,1,1
12/28/2014,2,2,2,2,2,2,2
1/18/2015,1,0,1,1,1,1,1
2/4/2015,1,1,1,1,1,1,1
3/10/2015,1,0,1,1,1,1,1
3/24/2015,1,1,1,1,1,1,1
6/25/2015,1,1,1,1,1,1,1
6/30/2015,1,1,1,1,1,1,1
7/31/2015,1,1,1,1,1,1,1
8/12/2015,1,1,1,1,1,1,1
8/16/2015,1,1,1,1,1,1,1
9/5/2015,1,1,1,1,1,1,1
9/15/2015,1,1,1,1,1,1,1
10/2/2015,2,2,2,2,2,2,2
10/31/2015,2,2,2,2,2,2,2
11/4/2015,1,1,1,1,1,1,1
11/21/2015,1,1,1,1,1,1,1
11/24/2015,1,1,1,1,1,1,1
1/8/2016,1,1,1,1,1,1,1
2/2/2016,1,1,1,1,1,1,1
2/24/2016,1,1,1,1,1,1,1
2/26/2016,1,1,1,1,1,1,1
3/9/2016,1,1,1,1,1,1,1
3/15/2016,1,1,1,1,1,1,1
3/19/2016,1,1,1,1,1,1,1
3/29/2016,1,1,1,1,1,1,1
4/4/2016,1,1,1,1,1,1,1
4/13/2016,1,1,1,1,1,1,1
4/29/2016,1,1,1,1,1,1,1
5/19/2016,1,1,1,1,1,1,1
7/22/2016,1,1,1,1,1,1,1
7/30/2016,1,0,1,1,1,1,1
8/5/2016,1,1,1,1,1,1,1
8/31/2016,1,1,1,1,1,1,1
10/24/2016,1,1,1,1,1,1,1
11/28/2016,1,1,1,1,1,1,1
12/3/2016,1,0,1,1,1,1,1
12/7/2016,1,1,1,1,1,1,1
12/18/2016,1,1,1,1,1,1,1
12/20/2016,1,1,1,1,1,1,1
12/25/2016,1,1,1,1,1,1,1
1/16/2017,1,1,1,1,1,1,1
2/21/2017,1,1,1,1,1,1,1
3/10/2017,1,1,1,1,1,1,1
3/27/2017,1,1,1,1,1,1,1
5/5/2017,1,1,1,1,1,1,1
5/27/2017,1,1,1,1,1,1,1
6/7/2017,1,0,1,1,1,1,1
6/28/2017,1,1,1,1,1,1,1
7/10/2017,1,1,1,1,1,1,1
9/30/2017,1,1,1,1,1,1,1
10/12/2017,1,1,1,1,1,1,1
10/14/2017,1,1,1,1,1,1,1
11/15/2017,1,1,1,1,1,1,1
12/13/2017,1,1,1,1,1,1,1
12/31/2017,1,1,1,1,1,1,1
1/29/2018,1,0,1,1,1,1,1
2/10/2018,1,1,1,1,1,1,1
2/11/2018,1,1,1,1,1,1,1
2/18/2018,1,1,1,1,1,1,1
3/6/2018,1,1,1,1,1,1,1
3/11/2018,1,1,1,1,1,1,1
3/12/2018,1,1,1,1,1,1,1
4/11/2018,1,1,1,1,1,1,1
4/17/2018,1,1,1,1,1,1,1
5/2/2018,1,1,1,1,1,1,1
5/18/2018,1,1,1,1,1,1,1
7/10/2018,1,1,1,1,1,1,1
8/4/2018,1,1,1,1,1,1,1
9/28/2018,1,1,1,1,1,1,1
10/29/2018,1,1,1,1,1,1,1
11/6/2018,1,1,1,1,1,1,1
1/14/2019,1,1,1,1,1,1,1
2/23/2019,1,1,1,1,1,1,1
3/9/2019,1,1,1,1,1,1,1
3/10/2019,1,1,1,1,1,1,1
4/16/2019,1,1,1,1,1,1,1
5/5/2019,2,2,2,2,2,2,2
6/3/2019,1,1,1,1,1,1,1
7/30/2019,1,1,1,1,1,1,1
Grand Total,4967,4299,4967,4967,4967,4967,4967
